sale_id,product_id,date,quantity_sold,store_id,source_sales_amount,product_name,category,price_per_unit,supplier_id,reorder_point,lead_time,store_name,location,supplier_name,lead_time_supplier,net_unit_price,revenue,estimated_unit_cost,gross_profit,gross_margin_pct,sale_month,quarter
496,49,2023-08-18,25,4,44.72,Socks,Clothing,29.61,10,7,2,Everthing and More Store,Chennai,Krishna,2,28.1295,703.2375,18.3582,244.28249999999997,0.34736842105263155,2023-08,3
560,49,2023-08-10,12,4,47.42,Socks,Clothing,29.61,10,7,2,Everthing and More Store,Chennai,Krishna,2,31.978800000000003,383.7456,18.3582,163.4472,0.42592592592592593,2023-08,3
1858,49,2023-07-25,7,4,120.39,Socks,Clothing,29.61,10,7,2,Everthing and More Store,Chennai,Krishna,2,28.721700000000002,201.05190000000002,18.3582,72.54450000000003,0.36082474226804134,2023-07,3
778,49,2023-07-09,12,4,27.09,Socks,Clothing,29.61,10,7,2,Everthing and More Store,Chennai,Krishna,2,31.090500000000002,373.086,18.3582,152.7876,0.4095238095238095,2023-07,3
129,49,2023-06-17,14,4,166.79,Socks,Clothing,29.61,10,7,2,Everthing and More Store,Chennai,Krishna,2,30.2022,422.8308,18.3582,165.81600000000003,0.3921568627450981,2023-06,2
585,49,2023-02-07,29,4,293.21,Socks,Clothing,29.61,10,7,2,Everthing and More Store,Chennai,Krishna,2,29.3139,850.1031,18.3582,317.71530000000007,0.3737373737373738,2023-02,1
782,50,2023-09-25,27,4,288.49,Projector,Electronics,37.32,19,11,2,Everthing and More Store,Chennai,Rahul,4,34.3344,927.0288,23.1384,302.29200000000003,0.32608695652173914,2023-09,3
1686,50,2023-09-01,18,4,49.66,Projector,Electronics,37.32,19,11,2,Everthing and More Store,Chennai,Rahul,4,35.454,638.172,23.1384,221.68080000000003,0.3473684210526316,2023-09,3
1331,51,2023-11-17,21,4,205.99,Butter,Groceries,39.94,11,17,10,Everthing and More Store,Chennai,Shivam,9,41.841144,878.664024,24.7628,358.6452240000001,0.4081710576555938,2023-11,4
1388,51,2023-10-22,1,4,241.68,Butter,Groceries,39.94,11,17,10,Everthing and More Store,Chennai,Shivam,9,44.429255999999995,44.429255999999995,24.7628,19.666455999999997,0.4426465300251708,2023-10,4
727,51,2023-09-12,2,4,343.19,Butter,Groceries,39.94,11,17,10,Everthing and More Store,Chennai,Shivam,9,41.937,83.874,24.7628,34.3484,0.4095238095238095,2023-09,3
578,51,2023-06-13,19,4,484.04,Butter,Groceries,39.94,11,17,10,Everthing and More Store,Chennai,Shivam,9,36.7448,698.1512,24.7628,227.65800000000002,0.32608695652173914,2023-06,2
1234,51,2023-01-21,36,4,260.48,Butter,Groceries,39.94,11,17,10,Everthing and More Store,Chennai,Shivam,9,40.7388,1466.5967999999998,24.7628,575.1359999999999,0.392156862745098,2023-01,1
1491,52,2023-11-13,15,4,181.91,Keyboard,Electronics,34.53,19,11,7,Everthing and More Store,Chennai,Rahul,4,38.784096000000005,581.7614400000001,21.4086,260.6324400000001,0.44800569800569806,2023-11,4
193,52,2023-09-21,1,4,209.56,Keyboard,Electronics,34.53,19,11,7,Everthing and More Store,Chennai,Rahul,4,33.8394,33.8394,21.4086,12.430799999999998,0.36734693877551017,2023-09,3
1220,53,2023-07-30,20,4,374.08,Kite,Toys,35.37,12,9,9,Everthing and More Store,Chennai,Shubham,10,37.1385,742.77,21.929399999999998,304.182,0.40952380952380957,2023-07,3
952,53,2023-07-18,29,4,219.35,Kite,Toys,35.37,12,9,9,Everthing and More Store,Chennai,Shubham,10,32.5404,943.6715999999999,21.929399999999998,307.71899999999994,0.3260869565217391,2023-07,3
460,53,2023-06-19,46,4,54.77,Kite,Toys,35.37,12,9,9,Everthing and More Store,Chennai,Shubham,10,32.8941,1513.1286,21.929399999999998,504.37620000000015,0.3333333333333334,2023-06,2
512,53,2023-03-18,20,4,96.02,Kite,Toys,35.37,12,9,9,Everthing and More Store,Chennai,Shubham,10,33.2478,664.9559999999999,21.929399999999998,226.36799999999994,0.34042553191489355,2023-03,1
619,54,2023-12-30,29,4,87.79,Sugar,Groceries,61.12,4,17,1,Everthing and More Store,Chennai,Girish,2,65.34950400000001,1895.1356160000003,37.8944,796.1980160000003,0.42012719790497577,2023-12,4
356,54,2023-11-24,40,4,36.09,Sugar,Groceries,61.12,4,17,1,Everthing and More Store,Chennai,Girish,2,71.29036800000002,2851.6147200000005,37.8944,1335.8387200000006,0.46844993141289454,2023-11,4
143,54,2023-09-08,7,4,480.59,Sugar,Groceries,61.12,4,17,1,Everthing and More Store,Chennai,Girish,2,60.508799999999994,423.56159999999994,37.8944,158.30079999999998,0.37373737373737376,2023-09,3
305,54,2023-05-29,8,4,15.32,Sugar,Groceries,61.12,4,17,1,Everthing and More Store,Chennai,Girish,2,66.0096,528.0768,37.8944,224.92160000000007,0.42592592592592604,2023-05,2
762,54,2023-03-27,27,4,441.48,Sugar,Groceries,61.12,4,17,1,Everthing and More Store,Chennai,Girish,2,64.7872,1749.2544,37.8944,726.1056000000001,0.41509433962264153,2023-03,1
119,54,2023-02-01,14,4,197.79,Sugar,Groceries,61.12,4,17,1,Everthing and More Store,Chennai,Girish,2,56.2304,787.2256,37.8944,256.70400000000006,0.3260869565217392,2023-02,1
655,55,2023-12-22,9,4,40.06,Rice,Groceries,85.97,11,9,5,Everthing and More Store,Chennai,Shivam,9,93.776076,843.984684,53.3014,364.272084,0.4316098276494316,2023-12,4
26,55,2023-11-02,5,4,193.9,Rice,Groceries,85.97,11,9,5,Everthing and More Store,Chennai,Shivam,9,93.776076,468.88038,53.3014,202.37338,0.4316098276494316,2023-11,4
1583,55,2023-10-18,33,4,136.98,Rice,Groceries,85.97,11,9,5,Everthing and More Store,Chennai,Shivam,9,87.27674400000001,2880.132552,53.3014,1121.186352,0.38928289992119774,2023-10,4
1996,55,2023-09-16,40,4,381.36,Rice,Groceries,85.97,11,9,5,Everthing and More Store,Chennai,Shivam,9,85.1103,3404.412,53.3014,1272.3559999999998,0.3737373737373737,2023-09,3
1745,55,2023-07-31,27,4,476.16,Rice,Groceries,85.97,11,9,5,Everthing and More Store,Chennai,Shivam,9,88.5491,2390.8257,53.3014,951.6878999999999,0.39805825242718446,2023-07,3
1408,55,2023-06-22,48,4,165.5,Rice,Groceries,85.97,11,9,5,Everthing and More Store,Chennai,Shivam,9,91.1282,4374.153600000001,53.3014,1815.6864000000005,0.4150943396226416,2023-06,2
948,55,2023-02-23,14,4,325.05,Rice,Groceries,85.97,11,9,5,Everthing and More Store,Chennai,Shivam,9,90.2685,1263.759,53.3014,517.5394,0.4095238095238095,2023-02,1
842,56,2023-11-21,28,4,217.37,Coat,Clothing,52.48,15,9,10,Everthing and More Store,Chennai,Shubhash,9,57.245184,1602.865152,32.5376,691.8123520000001,0.4316098276494317,2023-11,4
1662,56,2023-03-26,21,4,383.02,Coat,Clothing,52.48,15,9,10,Everthing and More Store,Chennai,Shubhash,9,55.104,1157.184,32.5376,473.8944,0.40952380952380957,2023-03,1
1364,56,2023-01-07,19,4,194.09,Coat,Clothing,52.48,15,9,10,Everthing and More Store,Chennai,Shubhash,9,50.3808,957.2352,32.5376,339.0208,0.3541666666666667,2023-01,1
100,57,2023-12-12,14,4,397.9,Coffee Table,Home Goods,18.86,2,15,5,Everthing and More Store,Chennai,Ramesh,5,21.794616,305.12462400000004,11.6932,141.41982400000006,0.46348217376254774,2023-12,4
625,57,2023-10-07,14,4,55.7,Coffee Table,Home Goods,18.86,2,15,5,Everthing and More Store,Chennai,Ramesh,5,21.387240000000002,299.42136000000005,11.6932,135.71656000000007,0.45326278659612007,2023-10,4
1088,57,2023-07-05,48,4,209.92,Coffee Table,Home Goods,18.86,2,15,5,Everthing and More Store,Chennai,Ramesh,5,17.3512,832.8575999999999,11.6932,271.58399999999995,0.3260869565217391,2023-07,3
1135,57,2023-04-09,2,4,182.29,Coffee Table,Home Goods,18.86,2,15,5,Everthing and More Store,Chennai,Ramesh,5,19.803,39.606,11.6932,16.219600000000003,0.40952380952380957,2023-04,2
211,57,2023-02-21,34,4,12.6,Coffee Table,Home Goods,18.86,2,15,5,Everthing and More Store,Chennai,Ramesh,5,18.6714,634.8276,11.6932,237.2588,0.37373737373737376,2023-02,1
1856,57,2023-01-29,20,4,37.57,Coffee Table,Home Goods,18.86,2,15,5,Everthing and More Store,Chennai,Ramesh,5,17.917,358.34000000000003,11.6932,124.47600000000006,0.3473684210526317,2023-01,1
713,58,2023-08-27,21,4,64.76,Pasta,Groceries,99.08,4,13,10,Everthing and More Store,Chennai,Girish,2,107.0064,2247.1344,61.4296,957.1127999999999,0.4259259259259259,2023-08,3
1650,58,2023-05-08,24,4,47.44,Pasta,Groceries,99.08,4,13,10,Everthing and More Store,Chennai,Girish,2,92.1444,2211.4656,61.4296,737.1551999999999,0.3333333333333333,2023-05,2
391,58,2023-03-30,46,4,498.64,Pasta,Groceries,99.08,4,13,10,Everthing and More Store,Chennai,Girish,2,91.1536,4193.0656,61.4296,1367.304,0.32608695652173914,2023-03,1
1099,59,2023-11-20,48,4,264.11,Toy Robot,Toys,64.95,7,20,5,Everthing and More Store,Chennai,Hari,3,72.25038,3468.0182400000003,40.269,1535.1062400000005,0.4426465300251709,2023-11,4
622,59,2023-10-17,48,4,277.11,Toy Robot,Toys,64.95,7,20,5,Everthing and More Store,Chennai,Hari,3,71.54892,3434.3481599999996,40.269,1501.4361599999997,0.4371822803195352,2023-10,4
1338,59,2023-09-18,28,4,195.43,Toy Robot,Toys,64.95,7,20,5,Everthing and More Store,Chennai,Hari,3,67.548,1891.344,40.269,763.8120000000001,0.4038461538461539,2023-09,3
1785,59,2023-08-19,43,4,78.75,Toy Robot,Toys,64.95,7,20,5,Everthing and More Store,Chennai,Hari,3,59.754000000000005,2569.422,40.269,837.855,0.32608695652173914,2023-08,3
227,59,2023-06-04,13,4,427.4,Toy Robot,Toys,64.95,7,20,5,Everthing and More Store,Chennai,Hari,3,63.651,827.4630000000001,40.269,303.9660000000001,0.36734693877551033,2023-06,2
1230,59,2023-05-07,28,4,389.23,Toy Robot,Toys,64.95,7,20,5,Everthing and More Store,Chennai,Hari,3,63.651,1782.228,40.269,654.6960000000001,0.3673469387755103,2023-05,2
490,59,2023-03-09,33,4,231.12,Toy Robot,Toys,64.95,7,20,5,Everthing and More Store,Chennai,Hari,3,68.84700000000001,2271.9510000000005,40.269,943.0740000000005,0.41509433962264164,2023-03,1
1468,59,2023-02-14,6,4,449.48,Toy Robot,Toys,64.95,7,20,5,Everthing and More Store,Chennai,Hari,3,63.651,381.906,40.269,140.29200000000003,0.3673469387755103,2023-02,1
1141,59,2023-01-01,50,4,368.16,Toy Robot,Toys,64.95,7,20,5,Everthing and More Store,Chennai,Hari,3,61.053000000000004,3052.65,40.269,1039.2000000000003,0.3404255319148937,2023-01,1
582,60,2023-12-29,14,4,399.85,Ball,Toys,10.59,11,9,4,Everthing and More Store,Chennai,Shivam,9,10.979712000000001,153.715968,6.5658,61.794768000000005,0.4020061728395062,2023-12,4
500,60,2023-12-11,47,4,268.31,Ball,Toys,10.59,11,9,4,Everthing and More Store,Chennai,Shivam,9,11.322828000000001,532.1729160000001,6.5658,223.5803160000001,0.42012719790497577,2023-12,4
51,60,2023-05-08,5,4,404.97,Ball,Toys,10.59,11,9,4,Everthing and More Store,Chennai,Shivam,9,9.7428,48.714000000000006,6.5658,15.885000000000005,0.3260869565217392,2023-05,2
1710,60,2023-03-17,31,4,15.8,Ball,Toys,10.59,11,9,4,Everthing and More Store,Chennai,Shivam,9,10.8018,334.8558,6.5658,131.31599999999997,0.392156862745098,2023-03,1
1452,60,2023-03-12,46,4,96.55,Ball,Toys,10.59,11,9,4,Everthing and More Store,Chennai,Shivam,9,10.4841,482.2686,6.5658,180.24179999999996,0.37373737373737365,2023-03,1
418,60,2023-03-04,18,4,127.72,Ball,Toys,10.59,11,9,4,Everthing and More Store,Chennai,Shivam,9,10.8018,194.4324,6.5658,76.24799999999999,0.392156862745098,2023-03,1
726,60,2023-01-26,11,4,411.73,Ball,Toys,10.59,11,9,4,Everthing and More Store,Chennai,Shivam,9,11.0136,121.1496,6.5658,48.92580000000001,0.4038461538461539,2023-01,1
1078,61,2023-11-19,7,4,373.57,Scarf,Clothing,71.54,2,10,8,Everthing and More Store,Chennai,Ramesh,5,76.49056800000001,535.433976,44.354800000000004,224.950376,0.42012719790497566,2023-11,4
1651,61,2023-03-10,21,4,344.99,Scarf,Clothing,71.54,2,10,8,Everthing and More Store,Chennai,Ramesh,5,67.2476,1412.1996000000001,44.354800000000004,480.7488000000001,0.3404255319148936,2023-03,1
776,61,2023-03-01,20,4,238.12,Scarf,Clothing,71.54,2,10,8,Everthing and More Store,Chennai,Ramesh,5,73.68620000000001,1473.7240000000002,44.354800000000004,586.628,0.39805825242718446,2023-03,1
362,61,2023-01-23,41,4,490.61,Scarf,Clothing,71.54,2,10,8,Everthing and More Store,Chennai,Ramesh,5,69.39380000000001,2845.1458000000007,44.354800000000004,1026.5990000000006,0.36082474226804134,2023-01,1
201,62,2023-08-30,16,4,277.88,Toy Drum,Toys,33.41,6,5,9,Everthing and More Store,Chennai,Ganesh,3,35.4146,566.6336,20.714199999999998,235.20640000000003,0.4150943396226416,2023-08,3
1997,62,2023-01-11,49,4,216.56,Toy Drum,Toys,33.41,6,5,9,Everthing and More Store,Chennai,Ganesh,3,33.41,1637.09,20.714199999999998,622.0942,0.38,2023-01,1
532,63,2023-11-25,48,4,233.11,Yo-Yo,Toys,37.05,16,16,7,Everthing and More Store,Chennai,Rajesh,9,38.81358000000001,1863.0518400000005,22.970999999999997,760.4438400000008,0.4081710576555941,2023-11,4
1716,63,2023-09-20,38,4,119.79,Yo-Yo,Toys,37.05,16,16,7,Everthing and More Store,Chennai,Rajesh,9,40.014,1520.5320000000002,22.970999999999997,647.6340000000002,0.42592592592592604,2023-09,3
1442,63,2023-04-21,38,4,419.31,Yo-Yo,Toys,37.05,16,16,7,Everthing and More Store,Chennai,Rajesh,9,39.272999999999996,1492.3739999999998,22.970999999999997,619.4759999999999,0.4150943396226415,2023-04,2
617,63,2023-03-11,13,4,482.1,Yo-Yo,Toys,37.05,16,16,7,Everthing and More Store,Chennai,Rajesh,9,35.9385,467.2005,22.970999999999997,168.57750000000004,0.36082474226804134,2023-03,1
1383,63,2023-02-25,10,4,113.1,Yo-Yo,Toys,37.05,16,16,7,Everthing and More Store,Chennai,Rajesh,9,36.309,363.09,22.970999999999997,133.38,0.3673469387755102,2023-02,1
489,63,2023-02-16,33,4,405.3,Yo-Yo,Toys,37.05,16,16,7,Everthing and More Store,Chennai,Rajesh,9,38.902499999999996,1283.7824999999998,22.970999999999997,525.7394999999999,0.4095238095238095,2023-02,1
1796,63,2023-01-12,22,4,94.35,Yo-Yo,Toys,37.05,16,16,7,Everthing and More Store,Chennai,Rajesh,9,38.1615,839.5529999999999,22.970999999999997,334.191,0.3980582524271845,2023-01,1
425,64,2023-11-02,42,4,146.45,Magic Set,Toys,11.82,10,14,4,Everthing and More Store,Chennai,Krishna,2,11.744352000000001,493.26278400000007,7.3284,185.46998400000007,0.3760064412238326,2023-11,4
730,64,2023-07-30,36,4,35.18,Magic Set,Toys,11.82,10,14,4,Everthing and More Store,Chennai,Krishna,2,12.765600000000001,459.56160000000006,7.3284,195.73920000000004,0.425925925925926,2023-07,3
150,64,2023-06-16,12,4,110.0,Magic Set,Toys,11.82,10,14,4,Everthing and More Store,Chennai,Krishna,2,12.529200000000001,150.3504,7.3284,62.40960000000001,0.4150943396226416,2023-06,2
1251,64,2023-05-02,14,4,229.6,Magic Set,Toys,11.82,10,14,4,Everthing and More Store,Chennai,Krishna,2,12.0564,168.7896,7.3284,66.19200000000001,0.3921568627450981,2023-05,2
618,65,2023-12-01,32,4,343.92,Coffee,Groceries,42.41,5,15,10,Everthing and More Store,Chennai,Ram,9,44.886744,1436.375808,26.294199999999996,594.9614080000001,0.4142101284958429,2023-12,4
979,65,2023-11-20,2,4,385.75,Coffee,Groceries,42.41,5,15,10,Everthing and More Store,Chennai,Ram,9,46.718855999999995,93.43771199999999,26.294199999999996,40.849312,0.43718228031953527,2023-11,4
183,65,2023-10-04,32,4,44.82,Coffee,Groceries,42.41,5,15,10,Everthing and More Store,Chennai,Ram,9,48.09294,1538.97408,26.294199999999996,697.5596800000001,0.45326278659612,2023-10,4
983,65,2023-09-19,6,4,185.11,Coffee,Groceries,42.41,5,15,10,Everthing and More Store,Chennai,Ram,9,44.9546,269.7276,26.294199999999996,111.9624,0.41509433962264153,2023-09,3
1947,65,2023-06-16,27,4,86.6,Coffee,Groceries,42.41,5,15,10,Everthing and More Store,Chennai,Ram,9,42.8341,1156.5207,26.294199999999996,446.57730000000015,0.38613861386138626,2023-06,2
937,65,2023-03-23,27,4,50.51,Coffee,Groceries,42.41,5,15,10,Everthing and More Store,Chennai,Ram,9,39.8654,1076.3658,26.294199999999996,366.42240000000015,0.3404255319148937,2023-03,1
1630,65,2023-02-03,23,4,303.05,Coffee,Groceries,42.41,5,15,10,Everthing and More Store,Chennai,Ram,9,45.3787,1043.7101,26.294199999999996,438.9435000000001,0.4205607476635515,2023-02,1
1245,66,2023-11-10,11,4,277.42,Mouse,Electronics,85.73,10,19,3,Everthing and More Store,Chennai,Krishna,2,88.88486400000001,977.733504,53.1526,393.0549040000001,0.40200617283950624,2023-11,4
265,66,2023-10-31,7,4,254.4,Mouse,Electronics,85.73,10,19,3,Everthing and More Store,Chennai,Krishna,2,94.44016800000001,661.0811760000001,53.1526,289.01297600000015,0.4371822803195354,2023-10,4
1534,66,2023-10-31,4,4,63.87,Mouse,Electronics,85.73,10,19,3,Everthing and More Store,Chennai,Krishna,2,88.88486400000001,355.53945600000003,53.1526,142.92905600000003,0.40200617283950624,2023-10,4
687,66,2023-07-04,4,4,430.38,Mouse,Electronics,85.73,10,19,3,Everthing and More Store,Chennai,Krishna,2,84.87270000000001,339.49080000000004,53.1526,126.88040000000004,0.3737373737373738,2023-07,3
1694,66,2023-02-25,33,4,209.44,Mouse,Electronics,85.73,10,19,3,Everthing and More Store,Chennai,Krishna,2,88.3019,2913.9627,53.1526,1159.9269000000002,0.3980582524271845,2023-02,1
790,67,2023-08-23,1,4,60.7,Tea,Groceries,18.07,16,14,3,Everthing and More Store,Chennai,Rajesh,9,18.07,18.07,11.2034,6.8666,0.38,2023-08,3
989,67,2023-07-04,25,4,459.36,Tea,Groceries,18.07,16,14,3,Everthing and More Store,Chennai,Rajesh,9,17.166500000000003,429.1625000000001,11.2034,149.0775000000001,0.34736842105263177,2023-07,3
375,67,2023-05-17,6,4,44.07,Tea,Groceries,18.07,16,14,3,Everthing and More Store,Chennai,Rajesh,9,16.8051,100.8306,11.2034,33.610200000000006,0.33333333333333337,2023-05,2
823,67,2023-05-04,4,4,331.96,Tea,Groceries,18.07,16,14,3,Everthing and More Store,Chennai,Rajesh,9,17.8893,71.5572,11.2034,26.743599999999994,0.3737373737373737,2023-05,2
863,67,2023-04-14,23,4,151.2,Tea,Groceries,18.07,16,14,3,Everthing and More Store,Chennai,Rajesh,9,18.9735,436.39050000000003,11.2034,178.71230000000003,0.40952380952380957,2023-04,2
1792,67,2023-04-07,49,4,253.81,Tea,Groceries,18.07,16,14,3,Everthing and More Store,Chennai,Rajesh,9,17.8893,876.5757,11.2034,327.6091,0.37373737373737376,2023-04,2
1644,68,2023-08-11,50,4,414.49,Gloves,Clothing,25.72,7,5,6,Everthing and More Store,Chennai,Hari,3,26.7488,1337.44,15.946399999999999,540.1200000000001,0.4038461538461539,2023-08,3
1206,68,2023-06-06,22,4,199.73,Gloves,Clothing,25.72,7,5,6,Everthing and More Store,Chennai,Hari,3,27.7776,611.1072,15.946399999999999,260.28640000000007,0.42592592592592604,2023-06,2
1372,68,2023-02-23,44,4,179.0,Gloves,Clothing,25.72,7,5,6,Everthing and More Store,Chennai,Hari,3,26.7488,1176.9472,15.946399999999999,475.30560000000014,0.40384615384615397,2023-02,1
1366,69,2023-11-23,23,4,307.19,Spices,Groceries,14.69,5,17,7,Everthing and More Store,Chennai,Ram,9,15.547896,357.601608,9.1078,148.12220800000003,0.4142101284958429,2023-11,4
1795,69,2023-11-07,21,4,296.5,Spices,Groceries,14.69,5,17,7,Everthing and More Store,Chennai,Ram,9,16.182504,339.83258400000005,9.1078,148.56878400000008,0.4371822803195354,2023-11,4
586,69,2023-09-17,45,4,274.1,Spices,Groceries,14.69,5,17,7,Everthing and More Store,Chennai,Ram,9,14.69,661.05,9.1078,251.199,0.38000000000000006,2023-09,3
146,69,2023-09-05,30,4,413.74,Spices,Groceries,14.69,5,17,7,Everthing and More Store,Chennai,Ram,9,14.9838,449.514,9.1078,176.28000000000003,0.3921568627450981,2023-09,3
1314,69,2023-08-25,26,4,123.09,Spices,Groceries,14.69,5,17,7,Everthing and More Store,Chennai,Ram,9,14.249300000000002,370.4818,9.1078,133.67900000000003,0.3608247422680413,2023-08,3
50,69,2023-08-18,9,4,95.83,Spices,Groceries,14.69,5,17,7,Everthing and More Store,Chennai,Ram,9,15.8652,142.7868,9.1078,60.81660000000001,0.425925925925926,2023-08,3
1812,69,2023-08-05,36,4,25.69,Spices,Groceries,14.69,5,17,7,Everthing and More Store,Chennai,Ram,9,14.9838,539.4168,9.1078,211.536,0.3921568627450981,2023-08,3
1277,69,2023-06-21,30,4,464.26,Spices,Groceries,14.69,5,17,7,Everthing and More Store,Chennai,Ram,9,13.8086,414.258,9.1078,141.024,0.3404255319148936,2023-06,2
958,69,2023-04-23,9,4,399.4,Spices,Groceries,14.69,5,17,7,Everthing and More Store,Chennai,Ram,9,14.396199999999999,129.5658,9.1078,47.595600000000005,0.3673469387755102,2023-04,2
1398,70,2023-11-26,20,4,269.3,Hat,Clothing,92.97,4,16,8,Everthing and More Store,Chennai,Girish,2,96.39129600000001,1927.8259200000002,57.6414,774.9979200000002,0.40200617283950624,2023-11,4
1594,70,2023-06-10,13,4,204.14,Hat,Clothing,92.97,4,16,8,Everthing and More Store,Chennai,Girish,2,97.6185,1269.0405,57.6414,519.7023000000002,0.4095238095238096,2023-06,2
1867,70,2023-03-16,10,4,157.79,Hat,Clothing,92.97,4,16,8,Everthing and More Store,Chennai,Girish,2,98.54820000000001,985.4820000000001,57.6414,409.0680000000001,0.4150943396226416,2023-03,1
1953,71,2023-12-03,16,4,74.43,Belt,Clothing,94.78,4,15,10,Everthing and More Store,Chennai,Girish,2,109.52776800000001,1752.4442880000001,58.763600000000004,812.2266880000001,0.4634821737625476,2023-12,4
354,71,2023-11-08,34,4,60.04,Belt,Clothing,94.78,4,15,10,Everthing and More Store,Chennai,Girish,2,108.50414400000001,3689.1408960000003,58.763600000000004,1691.1784960000002,0.4584206848357792,2023-11,4
1915,71,2023-08-28,47,4,173.63,Belt,Clothing,94.78,4,15,10,Everthing and More Store,Chennai,Girish,2,97.6234,4588.2998,58.763600000000004,1826.4105999999997,0.3980582524271844,2023-08,3
1106,71,2023-07-11,13,4,441.67,Belt,Clothing,94.78,4,15,10,Everthing and More Store,Chennai,Girish,2,88.14540000000001,1145.8902,58.763600000000004,381.9634,0.3333333333333333,2023-07,3
1162,71,2023-06-16,24,4,383.27,Belt,Clothing,94.78,4,15,10,Everthing and More Store,Chennai,Girish,2,92.8844,2229.2255999999998,58.763600000000004,818.8991999999996,0.36734693877551006,2023-06,2
720,71,2023-05-08,7,4,55.44,Belt,Clothing,94.78,4,15,10,Everthing and More Store,Chennai,Girish,2,92.8844,650.1908,58.763600000000004,238.84559999999993,0.3673469387755101,2023-05,2
1441,71,2023-04-28,6,4,429.2,Belt,Clothing,94.78,4,15,10,Everthing and More Store,Chennai,Girish,2,99.519,597.114,58.763600000000004,244.5324,0.4095238095238095,2023-04,2
1718,71,2023-02-02,18,4,445.12,Belt,Clothing,94.78,4,15,10,Everthing and More Store,Chennai,Girish,2,88.14540000000001,1586.6172000000001,58.763600000000004,528.8724,0.33333333333333326,2023-02,1
111,72,2023-11-01,21,4,308.26,Action Figure Set,Toys,97.12,13,12,1,Everthing and More Store,Chennai,Raju,7,105.93849600000001,2224.7084160000004,60.214400000000005,960.2060160000003,0.4316098276494317,2023-11,4
1667,72,2023-09-06,30,4,60.68,Action Figure Set,Toys,97.12,13,12,1,Everthing and More Store,Chennai,Raju,7,90.3216,2709.648,60.214400000000005,903.2159999999999,0.33333333333333326,2023-09,3
916,72,2023-09-03,38,4,338.75,Action Figure Set,Toys,97.12,13,12,1,Everthing and More Store,Chennai,Raju,7,103.9184,3948.8992000000003,60.214400000000005,1660.752,0.42056074766355134,2023-09,3
446,72,2023-06-16,43,4,265.11,Action Figure Set,Toys,97.12,13,12,1,Everthing and More Store,Chennai,Raju,7,93.2352,4009.1136,60.214400000000005,1419.8944000000001,0.3541666666666667,2023-06,2
1137,72,2023-05-31,35,4,98.94,Action Figure Set,Toys,97.12,13,12,1,Everthing and More Store,Chennai,Raju,7,103.9184,3637.1440000000002,60.214400000000005,1529.6399999999999,0.42056074766355134,2023-05,2
893,72,2023-04-16,42,4,475.43,Action Figure Set,Toys,97.12,13,12,1,Everthing and More Store,Chennai,Raju,7,98.0912,4119.8304,60.214400000000005,1590.8255999999997,0.3861386138613861,2023-04,2
1499,72,2023-02-14,14,4,372.06,Action Figure Set,Toys,97.12,13,12,1,Everthing and More Store,Chennai,Raju,7,92.26400000000001,1291.6960000000001,60.214400000000005,448.6944000000001,0.3473684210526316,2023-02,1
986,73,2023-12-04,10,4,469.89,Smart Home Device,Electronics,27.88,16,14,10,Everthing and More Store,Chennai,Rajesh,9,27.701568,277.01568000000003,17.2856,104.15968000000004,0.37600644122383264,2023-12,4
149,73,2023-11-09,43,4,171.52,Smart Home Device,Electronics,27.88,16,14,10,Everthing and More Store,Chennai,Rajesh,9,31.615920000000003,1359.48456,17.2856,616.2037600000001,0.45326278659611996,2023-11,4
1592,73,2023-09-29,31,4,108.82,Smart Home Device,Electronics,27.88,16,14,10,Everthing and More Store,Chennai,Rajesh,9,28.7164,890.2084,17.2856,354.35480000000007,0.39805825242718457,2023-09,3
734,73,2023-09-15,21,4,138.87,Smart Home Device,Electronics,27.88,16,14,10,Everthing and More Store,Chennai,Rajesh,9,26.486,556.206,17.2856,193.20840000000004,0.34736842105263166,2023-09,3
1783,73,2023-08-20,22,4,240.24,Smart Home Device,Electronics,27.88,16,14,10,Everthing and More Store,Chennai,Rajesh,9,29.8316,656.2952,17.2856,276.01200000000006,0.42056074766355145,2023-08,3
1513,73,2023-08-12,17,4,487.26,Smart Home Device,Electronics,27.88,16,14,10,Everthing and More Store,Chennai,Rajesh,9,25.6496,436.0432,17.2856,142.18800000000005,0.32608695652173925,2023-08,3
20,73,2023-06-11,14,4,200.84,Smart Home Device,Electronics,27.88,16,14,10,Everthing and More Store,Chennai,Rajesh,9,26.486,370.80400000000003,17.2856,128.80560000000006,0.3473684210526317,2023-06,2
992,73,2023-03-31,25,4,185.82,Smart Home Device,Electronics,27.88,16,14,10,Everthing and More Store,Chennai,Rajesh,9,27.3224,683.06,17.2856,250.91999999999996,0.36734693877551017,2023-03,1
966,73,2023-01-28,49,4,324.11,Smart Home Device,Electronics,27.88,16,14,10,Everthing and More Store,Chennai,Rajesh,9,29.5528,1448.0872000000002,17.2856,601.0928000000002,0.41509433962264164,2023-01,1
141,73,2023-01-22,23,4,332.45,Smart Home Device,Electronics,27.88,16,14,10,Everthing and More Store,Chennai,Rajesh,9,27.0436,622.0028,17.2856,224.43400000000003,0.3608247422680413,2023-01,1
138,74,2023-12-13,25,4,471.03,Shorts,Clothing,67.02,13,7,8,Everthing and More Store,Chennai,Raju,7,68.03870400000001,1700.9676000000002,41.5524,662.1576000000002,0.3892828999211979,2023-12,4
